,preco_imov,id_imov,cidade,endereco,titulo_imov,vaga,banheiro,condominio,iptu
0,R$ 180.000,Imóvel 9V3UM,Apartamento em Belo Horizonte,Rua das Chácaras,"Apartamento à venda em Maria Helena com 48 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 282/mês,R$ 45/mês
0,R$ 320.000,Imóvel 1D2OCAT,Apartamento em Belo Horizonte,Rua Hipólito da Costa,"Apartamento à venda em Santa Maria com 100 m², 2 quartos, 1 suíte, 2 vagas","2 quartos
1 suíte",2 vagas,R$ 180/mês,R$ 97/mês
0,R$ 475.000,Imóvel O7RYKE,Apartamento em Belo Horizonte,Rua Felipe Camarão,"Apartamento à venda em Esplanada com 82 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 300/mês,R$ 192/mês
0,R$ 265.000,Imóvel 11KB78W,Apartamento em Belo Horizonte,Rua Itabira,"Apartamento à venda em Lagoinha com 59 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 250/mês,Isento
0,R$ 231.085,Imóvel 18SB2MI,Apartamento em Belo Horizonte,Rua Dinah Rocha Mello,"Apartamento à venda em Heliópolis com 58 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,R$ 50/mês,Isento
0,R$ 268.021,Imóvel 12HNBZT,Apartamento em Belo Horizonte,Rua Lindaura Magalhães Alkimin,"Apartamento à venda em Jaqueline com 100 m², 2 quartos, 2 vagas","2 quartos
sem suíte",2 vagas,R$ 110/mês,R$ 1.240/ano
0,R$ 170.000,Imóvel 332XCW,Apartamento em Belo Horizonte,Rua Albertino Teixeira Dias,"Apartamento à venda em Teixeira Dias com 69 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 100/mês,R$ 50/mês
0,R$ 479.000,Imóvel ERVU19,Apartamento em Belo Horizonte,Rua Cruz Alta,"Apartamento à venda em Alto dos Pinheiros com 110 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 250/mês,R$ 77/mês
0,R$ 340.000,Imóvel 7502SL,Apartamento em Belo Horizonte,Rua Mário Coutinho,"Apartamento à venda em Havaí com 80 m², 2 quartos, 1 suíte, 2 vagas","2 quartos
1 suíte",2 vagas,Isento,R$ 83/mês
0,R$ 180.000,Imóvel 1OVIV82,Apartamento em Belo Horizonte,Rua Adelina Maria de Oliveira,"Apartamento à venda em Diamante com 49 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 110/mês,Isento
0,R$ 395.000,Imóvel MYIN34,Apartamento em Belo Horizonte,Rua Três Pontas,"Apartamento à venda em Carlos Prates com 102 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 280/mês,R$ 101/mês
0,R$ 350.000,Imóvel 1VIP64V,Apartamento em Belo Horizonte,Rua Raul Hanriot,"Apartamento à venda em Novo São Lucas com 95 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 200/mês,R$ 70/mês
0,R$ 385.000,Imóvel XC5ZF2,Apartamento em Belo Horizonte,Rua Belém,"Apartamento à venda em Olaria com 60 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 400/mês,R$ 100/ano
0,R$ 270.000,Imóvel 77UOIE,Apartamento em Belo Horizonte,Rua dos Agrônomos,"Apartamento à venda em Alípio de Melo com 67 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 250/mês,R$ 41/mês
0,R$ 1.380.000,Imóvel FUWKS8,Apartamento em Belo Horizonte,Rua Olympio Teixeira Guimarães,"Apartamento à venda em Estoril com 280 m², 4 quartos, 3 suítes, 4 vagas","4 quartos
3 suítes",4 vagas,R$ 440/mês,R$ 440/mês
0,R$ 400.000,Imóvel HWJJA1,Apartamento em Belo Horizonte,Rua Santa Maria Goretti,"Apartamento à venda em Barreiro com 85 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 180/mês,R$ 185/mês
0,R$ 290.000,Imóvel 7ECJ90,Apartamento em Belo Horizonte,Avenida Dom João VI,"Apartamento à venda em Cinquentenário com 68 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 330/mês,R$ 835/ano
0,R$ 230.000,Imóvel 16W16LW,Apartamento em Belo Horizonte,Rua Pedra do Mar,"Apartamento à venda em Letícia com 101 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 120/mês,R$ 91/mês
0,R$ 400.000,Imóvel 13DF4PQ,Apartamento em Belo Horizonte,Rua Manoel Diniz,"Apartamento à venda em Maria Virgínia com 150 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 350/mês,R$ 1.200/ano
0,R$ 530.000,Imóvel 19KQBMP,Apartamento em Belo Horizonte,Rua Raul Hanriot,"Apartamento à venda em Novo São Lucas com 160 m², 4 quartos, 2 suítes, 1 vaga","4 quartos
2 suítes",1 vaga,R$ 440/mês,R$ 98/mês
0,R$ 450.000,Imóvel 46QCWC,Apartamento em Belo Horizonte,Rua Professor Estevão Pinto,"Apartamento à venda em Serra com 128 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 300/mês,R$ 97/mês
0,R$ 140.000,Imóvel TMO6BA,Apartamento em Belo Horizonte,Rua Nilza Brito,"Apartamento à venda em Vitória com 45 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 240/mês,Isento
0,R$ 360.000,Imóvel V7R7NM,Apartamento em Belo Horizonte,Avenida Dom João VI,"Apartamento à venda em Cinquentenário com 122 m², 4 quartos, 1 suíte, 1 vaga","4 quartos
1 suíte",1 vaga,R$ 371/mês,R$ 101/mês
0,R$ 287.000,Imóvel K8VYS8,Apartamento em Belo Horizonte,Avenida Brigadeiro Eduardo Gomes,"Apartamento à venda em Glória com 70 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 260/mês,R$ 80/mês
0,R$ 140.000,Imóvel 18WRPD9,Apartamento em Belo Horizonte,Rua Capitã Flaviana de Oliveira,"Apartamento à venda em Jaqueline com 45 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 130/mês,Isento
0,R$ 240.000,Imóvel 1W9LHDD,Apartamento em Belo Horizonte,Avenida Magenta,"Apartamento à venda em Vitória com 56 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 310/mês,R$ 104/mês
0,R$ 255.000,Imóvel 6FY8S6,Apartamento em Belo Horizonte,Rua Livramento,"Apartamento à venda em Oeste com 74 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 320/mês,R$ 836/ano
0,R$ 345.000,Imóvel 5850SO,Apartamento em Belo Horizonte,Rua Alga Vermelha,"Apartamento à venda em Jardim Guanabara com 60 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 250/mês,R$ 250/mês
0,R$ 354.000,Imóvel 8Y8K6I,Apartamento em Belo Horizonte,Rua Júlio de Castilho,"Apartamento à venda em Cinquentenário com 80 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 420/mês,R$ 89/mês
0,R$ 240.000,Imóvel DG909W,Apartamento em Belo Horizonte,Avenida Dom João VI,"Apartamento à venda em Cinquentenário com 60 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 220/mês,R$ 36/mês
0,R$ 370.000,Imóvel 4KE4LE,Apartamento em Belo Horizonte,Rua Dália,"Apartamento à venda em Santo André com 120 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 450/mês,R$ 100/mês
0,R$ 390.000,Imóvel LMG0XH,Apartamento em Belo Horizonte,Rua Geralda Miranda,"Apartamento à venda em Maria Virgínia com 70 m², 3 quartos, 1 suíte, 3 vagas","3 quartos
1 suíte",3 vagas,R$ 200/mês,R$ 180/ano
0,R$ 140.000,Imóvel 2A6MKL,Apartamento em Belo Horizonte,Avenida Magenta,"Apartamento à venda em Vitória com 44 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 275/mês,R$ 70/mês
0,R$ 250.000,Imóvel 16SA1US,Apartamento em Belo Horizonte,Rua Olbiano Sausmikat,"Apartamento à venda em Heliópolis com 56 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 255/mês,R$ 63/mês
0,R$ 400.000,Imóvel 1C1FEH5,Apartamento em Belo Horizonte,Rua Henrique Gorceix,"Apartamento à venda em Jardim Montanhês com 116 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 385/mês,R$ 120/mês
0,R$ 350.000,Imóvel 1IT9T0H,Apartamento em Belo Horizonte,Rua Alga Azul,"Apartamento à venda em Jardim Guanabara com 83 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 660/mês,R$ 1.020/ano
0,R$ 189.742,Imóvel 7NOU1A,Apartamento em Belo Horizonte,Rua Helga Taveira de Souza,"Apartamento à venda em Céu Azul com 45 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 130/mês,R$ 335/ano
0,R$ 195.000,Imóvel 1WR29T8,Apartamento em Belo Horizonte,Rua Albertino Teixeira Dias,"Apartamento à venda em Teixeira Dias com 75 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 180/mês,R$ 1/mês
0,R$ 420.000,Imóvel 1VV17EA,Apartamento em Belo Horizonte,Rua Limeira,"Apartamento à venda em Piratininga com 126 m², 4 quartos, 2 suítes, 2 vagas","4 quartos
2 suítes",2 vagas,Isento,Isento
0,R$ 880.000,Imóvel TLFLCF,Apartamento em Belo Horizonte,Rua Borges,"Apartamento à venda em Indaiá com 150 m², 4 quartos, 2 suítes, 3 vagas","4 quartos
2 suítes",3 vagas,R$ 800/mês,R$ 290/mês
0,R$ 200.000,Imóvel 1X3FVJ1,Apartamento em Belo Horizonte,Rua Burnier,"Apartamento à venda em Casa Branca com 61 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,Isento,R$ 890/mês
0,R$ 590.000,Imóvel 1YMJS7U,Apartamento em Belo Horizonte,Rua Itaguaí,"Apartamento à venda em Caiçaras com 163 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 1/mês,R$ 152/mês
0,R$ 850.000,Imóvel XN4ZKB,Apartamento em Belo Horizonte,Rua Agostinho Bretas,"Apartamento à venda em Alto Caiçaras com 150 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 900/mês,R$ 360/mês
0,R$ 700.000,Imóvel 1RWDC51,Apartamento em Belo Horizonte,Rua Boreal,"Apartamento à venda em Jardim Montanhês com 143 m², 3 quartos, 1 suíte, 3 vagas","3 quartos
1 suíte",3 vagas,R$ 320/mês,R$ 950/ano
0,R$ 190.000,Imóvel L3PWTL,Apartamento em Belo Horizonte,Rua Vicente Surette,"Apartamento à venda em Mangueiras com 47 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 200/mês,R$ 380/ano
0,R$ 399.000,Imóvel 1F01YUN,Apartamento em Belo Horizonte,Rua Tenente Marino Freire,"Apartamento à venda em Maria Helena com 127 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 130/mês,R$ 1.300/ano
0,R$ 400.400,Imóvel 1BT7W8Q,Apartamento em Belo Horizonte,Rua Suez,"Apartamento à venda em Glória com 120 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 300/mês,R$ 100/ano
0,R$ 700.000,Imóvel AP2CN5,Apartamento em Belo Horizonte,Rua Campína Verde,"Apartamento à venda em Salgado Filho com 139 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 280/mês,R$ 233/mês
0,R$ 465.000,Imóvel 169KMFK,Apartamento em Belo Horizonte,Rua Alcântara,"Apartamento à venda em Nova Granada com 115 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 250/mês,Isento
0,R$ 745.000,Imóvel 1PBOFP7,Apartamento em Belo Horizonte,Rua Professor Aníbal Mattos,"Apartamento à venda em Santo Antônio com 110 m², 3 quartos, 1 suíte, 3 vagas","3 quartos
1 suíte",3 vagas,R$ 750/mês,R$ 226/mês
0,R$ 1.357.758,Imóvel 1GMP00I,Apartamento em Belo Horizonte,Rua Alves do Vale,"Apartamento à venda em Coração de Jesus com 128 m², 2 quartos, 2 suítes, 2 vagas","2 quartos
2 suítes",2 vagas,R$ 1.205/mês,R$ 432/mês
0,R$ 195.000,Imóvel 17J2PG5,Apartamento em Belo Horizonte,Rua Osório Duque Estrada,"Apartamento à venda em Planalto com 45 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 180/mês,R$ 75/mês
0,R$ 645.000,Imóvel KO7FBC,Apartamento em Belo Horizonte,Rua Sagres,"Apartamento à venda em Prado com 74 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 500/mês,R$ 1.650/ano
0,R$ 240.000,Imóvel 657MEW,Apartamento em Belo Horizonte,Rua Itamar Teixeira,"Apartamento à venda em Betânia com 65 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 253/mês,R$ 81/mês
0,R$ 239.000,Imóvel 1SNTW73,Apartamento em Belo Horizonte,Rua dos Tumucumaques,"Apartamento à venda em Santa Mônica com 60 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 300/mês,R$ 975/ano
0,R$ 380.000,Imóvel K1PT0,Apartamento em Belo Horizonte,Rua Catete,"Apartamento à venda em Barroca com 110 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 250/mês,R$ 59/mês
0,R$ 325.000,Imóvel GAD3FJ,Apartamento em Belo Horizonte,Rua Botumirim,"Apartamento à venda em Santa Terezinha com 106 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 130/mês,R$ 84/mês
0,R$ 400.000,Imóvel K9G9EX,Apartamento em Belo Horizonte,Avenida Bias Fortes,"Apartamento à venda em Barro Preto com 140 m², 3 quartos","3 quartos
sem suíte",2 Banheiros,R$ 1.000/mês,R$ 105/mês
0,R$ 490.000,Imóvel 1YVA6SO,Apartamento em Belo Horizonte,Rua Pedro Moreira de Abreu,"Apartamento à venda em Ouro Preto com 120 m², 2 quartos, 2 vagas","2 quartos
sem suíte",2 vagas,R$ 260/mês,R$ 92/mês
0,R$ 161.000,Imóvel 1TR0PTX,Apartamento em Belo Horizonte,Rua Zélia,"Apartamento à venda em Piratininga com 45 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 180/mês,R$ 29/mês
0,R$ 659.739,Imóvel 1SU7LQB,Apartamento em Belo Horizonte,Rua Flórida,"Apartamento à venda em Sion com 130 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 650/mês,R$ 900/ano
0,R$ 334.567,Imóvel BC4VS2,Apartamento em Belo Horizonte,Rua São Paulo,"Apartamento à venda em Centro com 100 m², 2 quartos","2 quartos
sem suíte",1 Banheiro,R$ 650/mês,R$ 120/mês
0,R$ 398.000,Imóvel OKN1XA,Apartamento em Belo Horizonte,Rua Ferreira Viana,"Apartamento à venda em Salgado Filho com 140 m², 4 quartos, 1 suíte, 1 vaga","4 quartos
1 suíte",1 vaga,R$ 260/mês,R$ 109/mês
0,R$ 350.000,Imóvel LMEQP,Apartamento em Belo Horizonte,Rua João Camelo,"Apartamento à venda em Boa Vista com 79 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 250/mês,R$ 83/mês
0,R$ 185.000,Imóvel 1UR1OE3,Apartamento em Belo Horizonte,Rua Santo Antônio,"Apartamento à venda em São João Batista com 55 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 203/mês,R$ 42/mês
0,R$ 420.000,Imóvel 1EMUXW9,Apartamento em Belo Horizonte,Rua Maria Cândida de Jesus,"Apartamento à venda em Paquetá com 150 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 350/mês,R$ 80/mês
0,R$ 190.000,Imóvel 6FDE8V,Apartamento em Belo Horizonte,Rua Santo Antônio,"Apartamento à venda em São João Batista com 51 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 210/mês,R$ 42/mês
0,R$ 270.000,Imóvel WDTJ5E,Apartamento em Belo Horizonte,Rua Congonhal,"Apartamento à venda em Santa Terezinha com 70 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 180/mês,R$ 150/ano
0,R$ 230.000,Imóvel 1MO8ENT,Apartamento em Belo Horizonte,Rua do Carmelo,"Apartamento à venda em Santa Mônica com 70 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 205/mês,R$ 90/ano
0,R$ 195.000,Imóvel 18MXQ56,Apartamento em Belo Horizonte,Rua Vander Rodrigues de Lima,"Apartamento à venda em Caiçara-Adelaide com 51 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 230/mês,Isento
0,R$ 600.000,Imóvel 6AW2K,Apartamento em Belo Horizonte,Rua Tupaciguara,"Apartamento à venda em São Pedro com 159 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 480/mês,R$ 109/mês
0,R$ 159.900,Imóvel 1RPVNNW,Apartamento em Belo Horizonte,Rua Wiver Hernandes da Silva,"Apartamento à venda em Manacás com 46 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 250/mês,R$ 32/mês
0,R$ 485.000,Imóvel 1E0Q0H4,Apartamento em Belo Horizonte,Rua Corinto,"Apartamento à venda em Serra com 100 m², 3 quartos, 2 suítes, 1 vaga","3 quartos
2 suítes",1 vaga,R$ 800/mês,R$ 78/mês
0,R$ 190.000,Imóvel IJPI2Y,Apartamento em Belo Horizonte,Avenida Saramenha,"Apartamento à venda em Guarani com 75 m², 3 quartos, 3 vagas","3 quartos
sem suíte",3 vagas,R$ 370/mês,Isento
0,R$ 213.000,Imóvel 1AZJ6CR,Apartamento em Belo Horizonte,Rua Patrocínio,"Apartamento à venda em Carlos Prates com 54 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 250/mês,R$ 43/mês
0,R$ 680.000,Imóvel QH8AFR,Apartamento em Belo Horizonte,Rua dos Aimorés,"Apartamento à venda em Boa Viagem com 55 m², 1 quarto, 1 vaga","1 quarto
sem suíte",1 vaga,R$ 840/mês,R$ 214/mês
0,R$ 280.000,Imóvel 10YL60Z,Apartamento em Belo Horizonte,Avenida General Olímpio Mourão Filho,"Apartamento à venda em Planalto com 70 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 236/mês,R$ 41/mês
0,R$ 438.665,Imóvel 2VY211,Apartamento em Belo Horizonte,Rua João Lourival Dias,"Apartamento à venda em Silveira com 90 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 500/mês,R$ 150/mês
0,R$ 550.000,Imóvel 13ZA4EH,Apartamento em Belo Horizonte,Rua Três Corações,"Apartamento à venda em Calafate com 142 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 550/mês,R$ 160/mês
0,R$ 240.000,Imóvel 10M9FVY,Apartamento em Belo Horizonte,Avenida Cristiano Machado,"Apartamento à venda em Silveira com 42 m², 1 quarto, 1 suíte, 1 vaga","1 quarto
1 suíte",1 vaga,R$ 1.100/mês,R$ 189/ano
0,R$ 214.103,Imóvel 6A4WWN,Apartamento em Belo Horizonte,Rua Belfort Roxo,"Apartamento à venda em Nova Granada com 70 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 200/mês,R$ 39/mês
0,R$ 260.000,Imóvel 1C9VWXZ,Apartamento em Belo Horizonte,Rua Sul de Minas,"Apartamento à venda em Santa Amélia com 62 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 200/mês,R$ 65/mês
0,R$ 670.000,Imóvel 1D5ICMM,Apartamento em Belo Horizonte,Rua Maria Heilbuth Surette,"Apartamento à venda em Buritis com 69 m², 2 quartos, 1 suíte, 2 vagas","2 quartos
1 suíte",2 vagas,R$ 450/mês,R$ 2.300/ano
0,R$ 342.000,Imóvel EGYZ6V,Apartamento em Belo Horizonte,Rua Júlio Diniz,"Apartamento à venda em Santa Branca com 110 m², 2 quartos, 2 vagas","2 quartos
sem suíte",2 vagas,R$ 240/mês,R$ 86/mês
0,R$ 380.000,Imóvel E8JFI4,Apartamento em Belo Horizonte,Rua Desembargador Paulo Mota,"Apartamento à venda em Ouro Preto com 84 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 320/mês,R$ 150/mês
0,R$ 670.000,Imóvel 1EDR2W2,Apartamento em Belo Horizonte,Rua Alfenas,"Apartamento à venda em Cruzeiro com 150 m², 4 quartos, 1 suíte, 2 vagas","4 quartos
1 suíte",2 vagas,R$ 400/mês,R$ 197/mês
0,R$ 740.000,Imóvel 139UA1L,Apartamento em Belo Horizonte,Rua Tinharé,"Apartamento à venda em Anchieta com 97 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 670/mês,Isento
0,R$ 580.000,Imóvel 15T4WYB,Apartamento em Belo Horizonte,Rua Maria Ferreira da Silva,"Apartamento à venda em Fernão Dias com 76 m², 3 quartos, 1 suíte, 3 vagas","3 quartos
1 suíte",3 vagas,R$ 315/mês,R$ 1.625/ano
0,R$ 537.000,Imóvel 1FYTBO7,Apartamento em Belo Horizonte,Rua dos Aimorés,"Apartamento à venda em Lourdes com 88 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 180/mês,R$ 170/mês
0,R$ 310.000,Imóvel 1MEJQBK,Apartamento em Belo Horizonte,Rua Coronel Fulgêncio,"Apartamento à venda em Novo São Lucas com 90 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 300/mês,R$ 51/mês
0,R$ 310.000,Imóvel 111KGJM,Apartamento em Belo Horizonte,Rua Vereador Geraldo Pereira,"Apartamento à venda em Padre Eustáquio com 70 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 200/mês,R$ 198/mês
0,R$ 205.000,Imóvel H4LFAN,Apartamento em Belo Horizonte,Rua Peçanha,"Apartamento à venda em Carlos Prates com 50 m², 1 quarto, 1 vaga","1 quarto
sem suíte",1 vaga,R$ 372/mês,R$ 33/mês
0,R$ 1.550.000,Imóvel 1BYPT9Q,Apartamento em Belo Horizonte,Rua Juvenal Melo Senra,"Apartamento à venda em Belvedere com 155 m², 4 quartos, 1 suíte, 3 vagas","4 quartos
1 suíte",3 vagas,R$ 2.150/mês,R$ 714/mês
0,R$ 250.744,Imóvel 11EXXWP,Apartamento em Belo Horizonte,Rua Deputado André de Almeida,"Apartamento à venda em Ouro Preto com 53 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 180/mês,R$ 45/mês
0,R$ 560.000,Imóvel 1FLWP84,Apartamento em Belo Horizonte,Rua Hermilo Alves,"Apartamento à venda em Santa Tereza com 100 m², 4 quartos, 2 suítes, 1 vaga","4 quartos
2 suítes",1 vaga,R$ 759/mês,R$ 101/mês
0,R$ 540.000,Imóvel 4299U1,Apartamento em Belo Horizonte,Rua Santa Rita Durão,"Apartamento à venda em Funcionários com 35 m², 1 quarto, 1 suíte, 1 vaga","1 quarto
1 suíte",1 vaga,R$ 180/mês,R$ 130/mês
0,R$ 249.000,Imóvel JLYECV,Apartamento em Belo Horizonte,Rua dos Comanches,"Apartamento à venda em Santa Mônica com 67 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 200/mês,R$ 59/mês
0,R$ 890.000,Imóvel 14XBIFM,Apartamento em Belo Horizonte,Rua Albita,"Apartamento à venda em Cruzeiro com 120 m², 4 quartos, 1 suíte, 2 vagas","4 quartos
1 suíte",2 vagas,R$ 600/mês,R$ 3.487/ano
0,R$ 620.000,Imóvel 13ZXTOX,Apartamento em Belo Horizonte,Rua Içana,"Apartamento à venda em Nova Suíssa com 81 m², 2 quartos, 1 suíte, 2 vagas","2 quartos
1 suíte",2 vagas,R$ 350/mês,R$ 2.248/ano
0,R$ 380.000,Imóvel 1C2WMK7,Apartamento em Belo Horizonte,Rua Martinica,"Apartamento à venda em Santa Branca com 64 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 480/mês,R$ 88/mês
0,R$ 800.000,Imóvel 51UXO6,Apartamento em Belo Horizonte,Rua Oriente,"Apartamento à venda em Serra com 110 m², 4 quartos, 1 suíte, 2 vagas","4 quartos
1 suíte",2 vagas,R$ 950/mês,R$ 216/mês
0,R$ 610.000,Imóvel P7OL4M,Apartamento em Belo Horizonte,Rua Professor Aníbal Mattos,"Apartamento à venda em Santo Antônio com 135 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 250/mês,R$ 99/mês
0,R$ 240.000,Imóvel RWKYJW,Apartamento em Belo Horizonte,Avenida Cristiano Machado,"Apartamento à venda em Silveira com 41 m², 1 quarto, 1 suíte, 1 vaga","1 quarto
1 suíte",1 vaga,R$ 1.100/mês,R$ 190/ano
0,R$ 440.000,Imóvel HJXVPU,Apartamento em Belo Horizonte,Rua José Joaquim dos Santos,"Apartamento à venda em Céu Azul com 139 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 210/mês,R$ 92/mês
0,R$ 555.912,Imóvel THTZS6,Apartamento em Belo Horizonte,Rua Paula Cândido,"Apartamento à venda em Gutierrez com 150 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 750/mês,R$ 111/mês
0,R$ 290.000,Imóvel 1FG7FG0,Apartamento em Belo Horizonte,Rua Francisco Augusto Rocha,"Apartamento à venda em Planalto com 55 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 350/mês,R$ 86/mês
0,R$ 480.000,Imóvel 1UBXOVD,Apartamento em Belo Horizonte,Rua Doutor Luís Ratton,"Apartamento à venda em Manacás com 125 m², 2 quartos, 2 vagas","2 quartos
sem suíte",2 vagas,R$ 350/mês,R$ 97/mês
0,R$ 215.000,Imóvel 1BBO100,Apartamento em Belo Horizonte,Rua França,"Apartamento à venda em Nova Granada com 70 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 250/mês,Isento
0,R$ 380.000,Imóvel 1IOI95P,Apartamento em Belo Horizonte,Rua Barão de Jacuí,"Apartamento à venda em Planalto com 76 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 300/mês,R$ 110/mês
0,R$ 590.000,Imóvel 11XLR62,Apartamento em Belo Horizonte,Rua Cândido Naves,"Apartamento à venda em Ouro Preto com 116 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 400/mês,R$ 125/mês
0,R$ 288.000,Imóvel 1TTSY0B,Apartamento em Belo Horizonte,Rua Visconde de Taunay,"Apartamento à venda em Santa Mônica com 100 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 170/mês,R$ 956/mês
