,preco_imov,id_imov,cidade,endereco,titulo_imov,vaga,banheiro,condominio,iptu
0,R$ 535.000,Imóvel PEXGS5,Apartamento em Porto Alegre,Avenida Assis Brasil,"Apartamento à venda em Niterói com 72 m², 3 quartos","3 quartos
sem suíte",1 Banheiro,R$ 420/mês,Isento
0,R$ 180.000,Imóvel S08XSE,Apartamento em Porto Alegre,Rua Professor Cristiano Fischer,"Apartamento à venda em Jardim Salso com 62 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 240/mês,R$ 66/ano
0,R$ 1.100.000,Imóvel 1RJT5ZO,Apartamento em Porto Alegre,Rua São Luís,"Apartamento à venda em Santana com 234 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 537/mês,R$ 2.912/ano
0,R$ 350.000,Imóvel HB6LN8,Apartamento em Porto Alegre,Rua Ari Marinho,"Apartamento à venda em Higienópolis com 68 m², 2 quartos","2 quartos
sem suíte",1 Banheiro,R$ 300/mês,R$ 33/mês
0,R$ 125.000,Imóvel VVX91J,Apartamento em Porto Alegre,Rua Orfanotrófio,"Apartamento à venda em Santa Tereza com 49 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 230/mês,R$ 230/ano
0,R$ 560.000,Imóvel 83ZSVT,Apartamento em Porto Alegre,Rua Anita Garibaldi,"Apartamento à venda em Boa Vista com 36 m², 1 quarto, 1 suíte, 1 vaga","1 quarto
1 suíte",1 vaga,R$ 335/mês,R$ 50/ano
0,R$ 130.000,Imóvel 1FMTS13,Apartamento em Porto Alegre,Rua Gaspar Martins,"Apartamento à venda em Floresta com 74 m², 3 quartos","3 quartos
sem suíte",1 Banheiro,R$ 120/mês,R$ 8/ano
0,R$ 280.000,Imóvel 1YXZTPV,Apartamento em Porto Alegre,Rua Ari Marinho,"Apartamento à venda em Higienópolis com 65 m², 2 quartos","2 quartos
sem suíte",2 Banheiros,R$ 300/mês,R$ 49/ano
0,R$ 1.190.000,Imóvel 79BCZH,Apartamento em Porto Alegre,Rua Duque de Caxias,"Apartamento à venda em Centro com 190 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 1.659/mês,R$ 3.810/ano
0,R$ 950.000,Imóvel S7WV4D,Apartamento em Porto Alegre,Rua Barão de Ubá,"Apartamento à venda em Bela Vista com 105 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 900/mês,R$ 1.800/mês
0,R$ 1.690.000,Imóvel 1B8F5O0,Apartamento em Porto Alegre,Rua Pedro Chaves Barcelos,"Apartamento à venda em Bela Vista com 103 m², 2 quartos, 2 suítes, 2 vagas","2 quartos
2 suítes",2 vagas,R$ 0/mês,Isento
0,R$ 1.200.000,Imóvel AJ93VN,Apartamento em Porto Alegre,Rua Vinte e Quatro de Outubro,"Apartamento à venda em Moinhos de Vento com 221 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 1.300/mês,R$ 391/mês
0,R$ 235.000,Imóvel 18WF0RT,Apartamento em Porto Alegre,Avenida Jacuí,"Apartamento à venda em Santa Tereza com 76 m², 4 quartos, 1 vaga","4 quartos
sem suíte",1 vaga,R$ 340/mês,R$ 400/ano
0,R$ 300.000,Imóvel 1E45IEE,Apartamento em Porto Alegre,Avenida Protásio Alves,"Apartamento à venda em Santa Cecília com 99 m², 3 quartos","3 quartos
sem suíte",1 Banheiro,R$ 312/mês,R$ 66/ano
0,R$ 700.000,Imóvel 19QILEF,Apartamento em Porto Alegre,Avenida Cristóvão Colombo,"Apartamento à venda em Floresta com 238 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 650/mês,R$ 1.200/mês
0,R$ 649.000,Imóvel 52FUTP,Apartamento em Porto Alegre,Rua Felizardo Furtado,"Apartamento à venda em Petrópolis com 65 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 504/mês,R$ 800/mês
0,R$ 225.000,Imóvel XM9D9T,Apartamento em Porto Alegre,Avenida Juca Batista,"Apartamento à venda em Ipanema com 49 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 396/mês,R$ 774/ano
0,R$ 480.000,Imóvel 1SDMT98,Apartamento em Porto Alegre,Avenida Protásio Alves,"Apartamento à venda em Chácara das Pedras com 74 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 420/mês,R$ 760/mês
0,R$ 1.600.000,Imóvel IGFF6,Casa em Porto Alegre,Rua Barão de Ubá,"Casa à venda em Bela Vista com 370 m², 5 quartos, 2 suítes, 3 vagas","5 quartos
2 suítes",4 Banheiros,R$ 5.341/ano,Indisponivel
0,R$ 380.000,Imóvel AQBGD9,Apartamento em Porto Alegre,Rua Américo Vespucio,"Apartamento à venda em São João com 80 m², 2 quartos","2 quartos
sem suíte",2 Banheiros,R$ 250/mês,R$ 69/ano
0,R$ 1.600.000,Imóvel 1ML65H8,Apartamento em Porto Alegre,Rua Tenente-Coronel Fabrício Pilar,"Apartamento à venda em Mont'serrat com 209 m², 4 quartos, 1 suíte, 2 vagas","4 quartos
1 suíte",2 vagas,R$ 2.000/mês,Isento
0,R$ 395.000,Imóvel 1K66KXD,Apartamento em Porto Alegre,Avenida Protásio Alves,"Apartamento à venda em Chácara das Pedras com 75 m², 2 quartos, 1 suíte, 2 vagas","2 quartos
1 suíte",2 vagas,R$ 450/mês,R$ 29/mês
0,R$ 405.000,Imóvel U1BW2D,Apartamento em Porto Alegre,Rua Riveira,"Apartamento à venda em Petrópolis com 96 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 485/mês,R$ 100/ano
0,R$ 1.100.000,Imóvel 1WVWS4X,Apartamento em Porto Alegre,Rua Coronel Feijó,"Apartamento à venda em Higienópolis com 127 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 400/mês,R$ 166/ano
0,R$ 1.167.000,Imóvel 5IEM3Y,Apartamento em Porto Alegre,Rua Felicíssimo de Azevedo,"Apartamento à venda em São João com 144 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 791/mês,R$ 3.265/ano
0,R$ 750.000,Imóvel 12OC5WI,Apartamento em Porto Alegre,Rua Curvelo,"Apartamento à venda em Petrópolis com 45 m², 1 quarto, 1 vaga","1 quarto
sem suíte",1 vaga,R$ 450/mês,R$ 100/mês
0,R$ 1.430.000,Imóvel 1MPE2CS,Apartamento em Porto Alegre,Rua Corcovado,"Apartamento à venda em Auxiliadora com 144 m², 3 quartos, 2 suítes, 2 vagas","3 quartos
2 suítes",2 vagas,R$ 1.315/mês,R$ 4.717/ano
0,R$ 7.800.000,Imóvel ZQAFOC,Apartamento em Porto Alegre,Avenida Luiz Manoel Gonzaga,"Apartamento à venda em Petrópolis com 600 m², 4 quartos, 4 suítes, 4 vagas","4 quartos
4 suítes",4 vagas,R$ 3.900/mês,R$ 140/ano
0,R$ 874.000,Imóvel 1YBIZ4B,Apartamento em Porto Alegre,Rua Valparaíso,"Apartamento à venda em Jardim Botânico com 150 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 750/mês,R$ 1.300/mês
0,R$ 2.700.000,Imóvel GGCYQ7,Apartamento em Porto Alegre,Rua Doutor Lauro de Oliveira,"Apartamento à venda em Rio Branco com 208 m², 3 quartos, 3 suítes, 3 vagas","3 quartos
3 suítes",3 vagas,R$ 2.800/mês,R$ 14.000/mês
0,R$ 288.000,Imóvel 1P0DTHA,Apartamento em Porto Alegre,Avenida Bento Gonçalves,"Apartamento à venda em Azenha com 90 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 650/mês,R$ 740/mês
0,R$ 2.250.000,Imóvel 1IR0W4Q,Apartamento em Porto Alegre,Rua Santo Inácio,"Apartamento à venda em Moinhos de Vento com 159 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 1.400/mês,R$ 3.000/mês
0,R$ 200.000,Imóvel KQ1PNK,Apartamento em Porto Alegre,Rua Riachuelo,"Apartamento à venda em Centro com 33 m², 1 quarto, 1 vaga","1 quarto
sem suíte",1 vaga,R$ 248/mês,R$ 210/mês
0,R$ 389.000,Imóvel 1I5TYMC,Apartamento em Porto Alegre,Rua Casemiro de Abreu,"Apartamento à venda em Rio Branco com 24 m², 1 quarto, 1 vaga","1 quarto
sem suíte",1 vaga,Isento,Isento
0,R$ 187.000,Imóvel 54NWZS,Apartamento em Porto Alegre,Rua Jataí,"Apartamento à venda em Cristal com 63 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 430/mês,R$ 560/ano
0,R$ 2.480.000,Imóvel 1FJPAEW,Apartamento em Porto Alegre,Avenida Doutor Nilo Peçanha,"Apartamento à venda em Chácara das Pedras com 209 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 1.550/mês,R$ 495/ano
0,R$ 1.490.000,Imóvel 1FBOAKC,Casa em Porto Alegre,Rua Antônio Parreiras,"Casa à venda em Bela Vista com 305 m², 3 quartos, 1 suíte, 3 vagas","3 quartos
1 suíte",5 Banheiros,R$ 3.000/ano,Indisponivel
0,R$ 399.000,Imóvel 1GVDI6S,Apartamento em Porto Alegre,Avenida Coronel Lucas de Oliveira,"Apartamento à venda em Mont'serrat com 26 m², 1 quarto, 1 vaga","1 quarto
sem suíte",1 vaga,Isento,Isento
0,R$ 265.000,Imóvel 1VYGMR8,Apartamento em Porto Alegre,Rua General Jonathas Borges Fortes,"Apartamento à venda em Glória com 56 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 390/mês,Isento
0,R$ 420.000,Imóvel 16PTPN,Apartamento em Porto Alegre,Rua Anita Garibaldi,"Apartamento à venda em Boa Vista com 66 m², 2 quartos","2 quartos
sem suíte",2 Banheiros,R$ 400/mês,R$ 112/ano
0,R$ 200.000,Imóvel WZX80I,Apartamento em Porto Alegre,Avenida Getúlio Vargas,"Apartamento à venda em Menino Deus com 41 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 454/mês,R$ 300/ano
0,R$ 905.000,Imóvel 1SNKEUG,Apartamento em Porto Alegre,Rua Anita Garibaldi,"Apartamento à venda em Boa Vista com 42 m², 1 quarto, 1 suíte, 1 vaga","1 quarto
1 suíte",1 vaga,R$ 450/mês,R$ 1.200/mês
0,R$ 570.000,Imóvel EYSXL3,Apartamento em Porto Alegre,Avenida Bastian,"Apartamento à venda em Menino Deus com 145 m², 3 quartos, 2 vagas","3 quartos
sem suíte",2 vagas,R$ 350/mês,R$ 1.600/ano
0,R$ 630.000,Imóvel 1X4XO93,Apartamento em Porto Alegre,Avenida Senador Tarso Dutra,"Apartamento à venda em Petrópolis com 43 m², 1 quarto, 1 vaga","1 quarto
sem suíte",1 vaga,R$ 450/mês,R$ 75/ano
0,R$ 275.000,Imóvel FLSTZL,Apartamento em Porto Alegre,Rua Octávio de Souza,"Apartamento à venda em Nonoai com 116 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 700/mês,Isento
0,R$ 890.000,Imóvel 1BNG17O,Apartamento em Porto Alegre,Avenida Senador Tarso Dutra,"Apartamento à venda em Petrópolis com 73 m², 2 quartos, 1 suíte, 2 vagas","2 quartos
1 suíte",2 vagas,R$ 550/mês,R$ 208/ano
0,R$ 160.000,Imóvel 166ZHQR,Apartamento em Porto Alegre,Rua São Francisco da Califórnia,"Apartamento à venda em Higienópolis com 29 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 180/mês,Isento
0,R$ 640.000,Imóvel HZLTUS,Apartamento em Porto Alegre,Avenida Senador Tarso Dutra,"Apartamento à venda em Petrópolis com 48 m², 1 quarto, 1 suíte, 1 vaga","1 quarto
1 suíte",1 vaga,R$ 430/mês,R$ 58/ano
0,R$ 599.000,Imóvel 1DPKS5J,Apartamento em Porto Alegre,Avenida Professor Oscar Pereira,"Apartamento à venda em Santo Antônio com 105 m², 4 quartos, 1 suíte, 1 vaga","4 quartos
1 suíte",1 vaga,R$ 695/mês,R$ 1.400/ano
0,R$ 699.000,Imóvel 4GPZ2R,Apartamento em Porto Alegre,Rua Coronel Bordini,"Apartamento à venda em Auxiliadora com 45 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 400/mês,R$ 1.530/mês
0,R$ 380.000,Imóvel JZYQCH,Apartamento em Porto Alegre,Avenida Wenceslau Escobar,"Apartamento à venda em Tristeza com 77 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 376/mês,Isento
0,R$ 600.000,Imóvel 153YQ3V,Apartamento em Porto Alegre,Avenida Senador Tarso Dutra,"Apartamento à venda em Petrópolis com 43 m², 1 quarto, 1 vaga","1 quarto
sem suíte",1 vaga,R$ 430/mês,R$ 75/ano
0,R$ 645.000,Imóvel 1RMXVXU,Apartamento em Porto Alegre,Avenida Grécia,"Apartamento à venda em Passo D'areia com 90 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 755/mês,R$ 12/ano
0,R$ 750.000,Imóvel UTY15L,Apartamento em Porto Alegre,Avenida Senador Tarso Dutra,"Apartamento à venda em Petrópolis com 49 m², 1 quarto, 1 suíte, 1 vaga","1 quarto
1 suíte",1 vaga,Isento,Isento
0,R$ 1.900.000,Imóvel O7WX3Q,Casa de Condomínio em Porto Alegre,Rua Jaraguá,"Casa de Condomínio à venda em Bela Vista com 291 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",3 Banheiros,R$ 2.200/mês,R$ 3.000/ano
0,R$ 2.250.000,Imóvel R9QDV,Apartamento em Porto Alegre,Rua Professor José Salgado Martins,"Apartamento à venda em Bela Vista com 350 m², 4 quartos, 1 suíte, 3 vagas","4 quartos
1 suíte",3 vagas,R$ 1.800/mês,R$ 12.378/ano
0,R$ 190.000,Imóvel 12I2JIS,Apartamento em Porto Alegre,Rua Luiz Afonso,"Apartamento à venda em Cidade Baixa com 39 m², 2 quartos","2 quartos
sem suíte",1 Banheiro,R$ 260/mês,R$ 50/ano
0,R$ 2.200.000,Imóvel 2B7N3L,Apartamento em Porto Alegre,Rua Engenheiro Teixeira Soares,"Apartamento à venda em Bela Vista com 265 m², 4 quartos, 4 suítes, 3 vagas","4 quartos
4 suítes",3 vagas,R$ 3.100/mês,R$ 10.000/ano
0,R$ 1.550.000,Imóvel HIGXU,Apartamento em Porto Alegre,Rua Marcelo Gama,"Apartamento à venda em São João com 109 m², 1 quarto, 1 suíte, 3 vagas","1 quarto
1 suíte",3 vagas,R$ 664/mês,R$ 2.239/ano
0,R$ 899.000,Imóvel 5C3AEM,Apartamento em Porto Alegre,Rua Barão de Ubá,"Apartamento à venda em Bela Vista com 97 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 930/mês,R$ 2.196/ano
0,R$ 595.000,Imóvel F50E15,Apartamento em Porto Alegre,Rua Doutor Carlos Renato R. Fonseca,"Apartamento à venda em Jardim Itu-Sabará com 111 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 600/mês,R$ 900/ano
0,R$ 782.000,Imóvel 1OB8D20,Apartamento em Porto Alegre,Rua Silva Só,"Apartamento à venda em Santa Cecília com 197 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 320/mês,R$ 1.250/ano
0,R$ 1.350.000,Imóvel XCN5L2,Apartamento em Porto Alegre,Avenida Ijuí,"Apartamento à venda em Petrópolis com 89 m², 2 quartos, 2 suítes, 2 vagas","2 quartos
2 suítes",2 vagas,R$ 680/mês,R$ 2.000/ano
0,R$ 1.590.000,Imóvel WCNK1G,Apartamento em Porto Alegre,Rua Itaboraí,"Apartamento à venda em Petrópolis com 326 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 1.150/mês,R$ 7.500/ano
0,R$ 1.800.000,Imóvel HAR1OC,Apartamento em Porto Alegre,Rua São Josemaria Escriva,"Apartamento à venda em Jardim Salso com 127 m², 3 quartos, 3 suítes, 2 vagas","3 quartos
3 suítes",2 vagas,R$ 1.300/mês,R$ 1.200/ano
0,R$ 1.750.000,Imóvel 1DSWB56,Apartamento em Porto Alegre,Rua Coronel Camisão,"Apartamento à venda em Higienópolis com 170 m², 3 quartos, 1 suíte, 3 vagas","3 quartos
1 suíte",3 vagas,R$ 1.850/mês,R$ 325/mês
0,R$ 225.000,Imóvel 19Y4P1A,Apartamento em Porto Alegre,Rua Costa Lima,"Apartamento à venda em Teresópolis com 69 m², 2 quartos","2 quartos
sem suíte",1 Banheiro,R$ 300/mês,R$ 300/ano
0,R$ 1.750.000,Imóvel MJE999,Apartamento em Porto Alegre,Rua Coronel Camisão,"Apartamento à venda em Higienópolis com 170 m², 3 quartos, 1 suíte, 3 vagas","3 quartos
1 suíte",3 vagas,R$ 1.850/mês,R$ 3.900/ano
0,R$ 213.000,Imóvel 2FDKSK,Apartamento em Porto Alegre,Avenida Cascais,"Apartamento à venda em Passo das Pedras com 63 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 541/mês,R$ 920/mês
0,R$ 3.650.000,Imóvel IA739A,Apartamento em Porto Alegre,Rua Coronel Bordini,"Apartamento à venda em Mont'serrat com 201 m², 3 quartos, 3 suítes, 4 vagas","3 quartos
3 suítes",4 vagas,R$ 2.250/mês,R$ 12.000/ano
0,R$ 1.050.000,Imóvel 1QA9VIG,Apartamento em Porto Alegre,Rua André Puente,"Apartamento à venda em Independência com 164 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 1.100/mês,Isento
0,R$ 2.400.000,Imóvel 1ITZAFA,Apartamento em Porto Alegre,Avenida Túlio de Rose,"Apartamento à venda em Jardim Europa com 146 m², 3 quartos, 3 suítes, 3 vagas","3 quartos
3 suítes",3 vagas,R$ 1.400/mês,R$ 6.800/ano
0,R$ 3.500.000,Imóvel 14SVZW2,Casa em Porto Alegre,Rua Casemiro de Abreu,"Casa à venda em Bela Vista com 299 m², 3 quartos, 1 suíte, 4 vagas","3 quartos
1 suíte",4 Banheiros,R$ 13.000/ano,Indisponivel
0,R$ 639.000,Imóvel R1EWQ0,Apartamento em Porto Alegre,Rua Cabral,"Apartamento à venda em Bela Vista com 78 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 850/mês,R$ 1.200/mês
0,R$ 1.272.000,Imóvel BH6EP6,Apartamento em Porto Alegre,Rua Nicola Mathias Falci,"Apartamento à venda em Jardim Salso com 114 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 1.050/mês,R$ 2.517/ano
0,R$ 740.000,Imóvel 1UE95O2,Apartamento em Porto Alegre,Avenida Coronel Lucas de Oliveira,"Apartamento à venda em Bela Vista com 122 m², 2 quartos, 2 suítes, 1 vaga","2 quartos
2 suítes",1 vaga,R$ 1.162/mês,R$ 2.300/ano
0,R$ 350.000,Imóvel 1VR7QXC,Apartamento em Porto Alegre,Rua Bogotá,"Apartamento à venda em Jardim Lindóia com 107 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 299/mês,R$ 1.466/ano
0,R$ 180.000,Imóvel 8S694X,Apartamento em Porto Alegre,Rua Martim Minaberry,"Apartamento à venda em Partenon com 60 m², 1 quarto, 1 suíte, 1 vaga","1 quarto
1 suíte",1 vaga,Isento,R$ 100/ano
0,R$ 267.000,Imóvel 1N02B8L,Apartamento em Porto Alegre,Rua Padre João Batista Reus,"Apartamento à venda em Tristeza com 95 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 155/mês,R$ 525/ano
0,R$ 790.000,Imóvel 54VRZS,Casa em Porto Alegre,Rua Fortunato Della Casa,"Casa à venda em Espírito Santo com 185 m², 3 quartos, 1 suíte, 4 vagas","3 quartos
1 suíte",3 Banheiros,Isento,Indisponivel
0,R$ 210.000,Imóvel 1JKPOHS,Apartamento em Porto Alegre,Rua Roque Gonzales,"Apartamento à venda em Jardim Botânico com 58 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 248/mês,R$ 8/ano
0,R$ 1.599.000,Imóvel NSWZ2Q,Apartamento em Porto Alegre,Rua Monroe,"Apartamento à venda em Santa Tereza com 308 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 1.700/mês,R$ 2.800/ano
0,R$ 145.000,Imóvel 1WZH88H,Apartamento em Porto Alegre,Rua Nelson Zang,"Apartamento à venda em Partenon com 40 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 190/mês,Isento
0,R$ 125.000,Imóvel 1T07O7R,Apartamento em Porto Alegre,Avenida da Azenha,"Apartamento à venda em Azenha com 31 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 180/mês,R$ 250/ano
0,R$ 128.900,Imóvel KFB5K,Apartamento em Porto Alegre,Avenida A. J. Renner,"Apartamento à venda em Farrapos com 34 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 189/mês,R$ 900/ano
0,R$ 260.000,Imóvel 17521K9,Apartamento em Porto Alegre,Rua Itaboraí,"Apartamento à venda em Jardim Botânico com 53 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,Isento,R$ 100/ano
0,R$ 152.000,Imóvel UX0G80,Apartamento em Porto Alegre,Avenida Venâncio Aires,"Apartamento à venda em Azenha com 31 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 210/mês,R$ 25/ano
0,R$ 290.000,Imóvel 1A6IWSO,Casa de Condomínio em Porto Alegre,Rua Dorival Castilhos Machado,"Casa de Condomínio à venda em Hipica com 97 m², 2 quartos, 1 vaga","2 quartos
sem suíte",2 Banheiros,R$ 200/mês,R$ 450/ano
0,R$ 110.000,Imóvel 1IWA4HM,Apartamento em Porto Alegre,Rua Doutor Flores,"Apartamento à venda em Centro com 23 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 316/mês,R$ 153/ano
0,R$ 170.000,Imóvel M6CNB7,Apartamento em Porto Alegre,Rua Intendente Alfredo Azevedo,"Apartamento à venda em Cel. Aparicio Borges com 43 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,Isento,R$ 256/ano
0,R$ 110.000,Imóvel FW60XG,Apartamento em Porto Alegre,Rua Intendente Alfredo Azevedo,"Apartamento à venda em Cel. Aparicio Borges com 39 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 350/mês,R$ 180/ano
0,R$ 145.000,Imóvel MJS5AR,Apartamento em Porto Alegre,Avenida Ipiranga,"Apartamento à venda em Partenon com 44 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,Isento,R$ 600/ano
0,R$ 160.000,Imóvel PSIBCP,Apartamento em Porto Alegre,Avenida Arnaldo Bohrer,"Apartamento à venda em Teresópolis com 41 m², 1 quarto","1 quarto
sem suíte",2 Banheiros,Isento,R$ 17/ano
0,R$ 223.000,Imóvel G4WUY3,Apartamento em Porto Alegre,Rua Marechal Mesquita,"Apartamento à venda em Teresópolis com 78 m², 4 quartos, 1 vaga","4 quartos
sem suíte",1 vaga,R$ 415/mês,R$ 400/ano
0,R$ 237.000,Imóvel 1AV94GA,Apartamento em Porto Alegre,Avenida Juca Batista,"Apartamento à venda em Ipanema com 86 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 370/mês,R$ 79/mês
0,R$ 122.340,Imóvel 1UE8OB9,Apartamento em Porto Alegre,Rua Engenheiro Alexandre Martins da Rosa,"Apartamento à venda em Humaitá com 40 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 230/mês,R$ 100/ano
0,R$ 175.000,Imóvel 1W22TKD,Casa em Porto Alegre,Estrada Costa Gama,"Casa à venda em Belém Velho com 70 m², 3 quartos, 2 vagas","3 quartos
sem suíte",1 Banheiro,R$ 100/ano,Indisponivel
0,R$ 240.000,Imóvel OBSY52,Apartamento em Porto Alegre,Rua Ferreira Viana,"Apartamento à venda em Petrópolis com 55 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 370/mês,R$ 550/ano
0,R$ 250.000,Imóvel 66DPJP,Apartamento em Porto Alegre,Avenida Assis Brasil,"Apartamento à venda em Cristo Redentor com 67 m², 2 quartos","2 quartos
sem suíte",1 Banheiro,R$ 230/mês,R$ 800/ano
0,R$ 850.000,Imóvel ZNEUPO,Apartamento em Porto Alegre,Rua Fonseca Ramos,"Apartamento à venda em Medianeira com 119 m², 2 quartos, 1 suíte, 2 vagas","2 quartos
1 suíte",2 vagas,R$ 600/mês,R$ 2.230/ano
0,R$ 128.000,Imóvel 1CFF2H4,Apartamento em Porto Alegre,Avenida João Pessoa,"Apartamento à venda em Azenha com 30 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,Isento,R$ 220/ano
0,R$ 150.000,Imóvel 1QIUZBO,Apartamento em Porto Alegre,Rua Aurélio Porto,"Apartamento à venda em Partenon com 42 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 200/mês,R$ 160/ano
0,R$ 154.000,Imóvel 9U9CN2,Apartamento em Porto Alegre,Rua Tenente Ary Tarrago,"Apartamento à venda em Cel. Aparicio Borges com 49 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,Isento,R$ 600/ano
0,R$ 90.000,Imóvel 6AD9XT,Apartamento em Porto Alegre,Avenida Farrapos,"Apartamento à venda em Floresta com 29 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 129/ano,Indisponivel
0,R$ 188.100,Imóvel 19UKGZG,Apartamento em Porto Alegre,Avenida Desembargador André da Rocha,"Apartamento à venda em Centro com 49 m², 2 quartos","2 quartos
sem suíte",1 Banheiro,R$ 200/mês,R$ 450/mês
0,R$ 595.000,Imóvel 1AQ9VD9,Casa em Porto Alegre,Rua Camaquã,"Casa à venda em Camaquã com 155 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",3 Banheiros,R$ 1.400/ano,Indisponivel
0,R$ 180.000,Imóvel 1WUCCL6,Apartamento em Porto Alegre,Avenida Sergipe,"Apartamento à venda em Glória com 60 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 380/mês,R$ 600/mês
0,R$ 112.000,Imóvel QV3EUY,Apartamento em Porto Alegre,Rua Orfanotrófio,"Apartamento à venda em Nonoai com 39 m², 1 quarto, 1 vaga","1 quarto
sem suíte",1 vaga,Isento,R$ 100/ano
0,R$ 4.300.000,Imóvel 1GD59FJ,Apartamento em Porto Alegre,Rua General Oscar Miranda,"Apartamento à venda em Bela Vista com 275 m², 3 quartos, 3 suítes, 4 vagas","3 quartos
3 suítes",4 vagas,R$ 2.000/mês,R$ 8.000/ano
0,R$ 135.000,Imóvel 125KP80,Apartamento em Porto Alegre,Avenida A. J. Renner,"Apartamento à venda em Farrapos com 34 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 290/mês,R$ 100/ano
0,R$ 288.000,Imóvel JLLP5D,Apartamento em Porto Alegre,Rua Barão do Amazonas,"Apartamento à venda em Petrópolis com 118 m², 3 quartos","3 quartos
sem suíte",2 Banheiros,R$ 450/mês,R$ 600/ano
0,R$ 372.000,Imóvel ZP1Y1L,Apartamento em Porto Alegre,Rua Dário Totta,"Apartamento à venda em Nonoai com 140 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 700/mês,R$ 300/ano
