,preco_imov,id_imov,cidade,endereco,titulo_imov,vaga,banheiro,condominio,iptu
0,R$ 990.000,Imóvel 2U2LBV,Apartamento em Rio de Janeiro,Rua Sá Ferreira,"Apartamento à venda em Copacabana com 110 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 1.300/mês,R$ 150/mês
0,R$ 350.000,Imóvel 12GEH2B,Apartamento em Rio de Janeiro,Rua Barata Ribeiro,"Apartamento à venda em Copacabana com 34 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 500/mês,R$ 250/mês
0,R$ 1.250.000,Imóvel 1VY7YJO,Apartamento em Rio de Janeiro,Avenida Henrique Dodsworth,"Apartamento à venda em Lagoa com 96 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 1.100/mês,R$ 350/mês
0,R$ 1.600.000,Imóvel 1EYY42F,Apartamento em Rio de Janeiro,Avenida Epitácio Pessoa,"Apartamento à venda em Lagoa com 130 m², 4 quartos, 1 suíte, 1 vaga","4 quartos
1 suíte",1 vaga,R$ 1.450/mês,R$ 1.450/mês
0,R$ 1.300.000,Imóvel 1NBEQ34,Apartamento em Rio de Janeiro,Rua Visconde de Pirajá,"Apartamento à venda em Ipanema com 84 m², 2 quartos, 1 suíte","2 quartos
1 suíte",2 Banheiros,R$ 1.090/mês,R$ 354/mês
0,R$ 980.000,Imóvel 1PDFCG,Apartamento em Rio de Janeiro,Rua do Catete,"Apartamento à venda em Catete com 77 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 915/mês,R$ 180/mês
0,R$ 798.000,Imóvel KGE4YW,Apartamento em Rio de Janeiro,Avenida Nossa Senhora de Copacabana,"Apartamento à venda em Copacabana com 105 m², 2 quartos, 1 suíte","2 quartos
1 suíte",3 Banheiros,R$ 1.032/mês,R$ 294/mês
0,R$ 1.680.000,Imóvel R04GKI,Apartamento em Rio de Janeiro,Rua do Pinheiro,"Apartamento à venda em Flamengo com 86 m², 2 quartos, 2 suítes, 1 vaga","2 quartos
2 suítes",1 vaga,R$ 744/mês,R$ 3.200/mês
0,R$ 3.800.000,Imóvel O5PS4I,Apartamento em Rio de Janeiro,Avenida Atlântica,"Apartamento à venda em Copacabana com 250 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 2/mês,R$ 121/mês
0,R$ 2.000.000,Imóvel 13M7QW4,Apartamento em Rio de Janeiro,Rua Bauhíneas da Península,"Apartamento à venda em Barra da Tijuca com 239 m², 4 quartos, 2 suítes, 3 vagas","4 quartos
2 suítes",3 vagas,Isento,R$ 8.754/ano
0,R$ 1.168.500,Imóvel 1V3FCHY,Apartamento em Rio de Janeiro,Rua Pinheiro Guimarães,"Apartamento à venda em Botafogo com 99 m², 2 quartos, 2 suítes, 1 vaga","2 quartos
2 suítes",1 vaga,Isento,R$ 4.588/ano
0,R$ 1.600.000,Imóvel 7T0MR2,Apartamento em Rio de Janeiro,Avenida João Carlos Machado,"Apartamento à venda em Barra da Tijuca: Jardim Oceânico com 145 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 1.150/mês,R$ 28/mês
0,R$ 690.000,Imóvel 10M7CNH,Apartamento em Rio de Janeiro,Rua Francisca Sales,"Apartamento à venda em Freguesia (Jacarepaguá) com 155 m², 3 quartos, 3 suítes, 3 vagas","3 quartos
3 suítes",3 vagas,Isento,R$ 2.266/ano
0,R$ 475.000,Imóvel 8SS5OO,Apartamento em Rio de Janeiro,Avenida Adolpho de Vasconcelos,"Apartamento à venda em Barra da Tijuca com 57 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,Isento,R$ 1.258/ano
0,R$ 1.462.000,Imóvel 1XJTDGP,Apartamento em Rio de Janeiro,Rua Escritor Rodrigo Melo Franco,"Apartamento à venda em Barra da Tijuca com 159 m², 4 quartos, 2 suítes, 2 vagas","4 quartos
2 suítes",2 vagas,Isento,R$ 464/ano
0,R$ 3.795.000,Imóvel 1K584KP,Apartamento em Rio de Janeiro,Rua Sambaíba,"Apartamento à venda em Leblon com 180 m², 4 quartos, 1 suíte, 1 vaga","4 quartos
1 suíte",1 vaga,Isento,R$ 819/ano
0,R$ 2.970.000,Imóvel QL0LB,Apartamento em Rio de Janeiro,Avenida Epitácio Pessoa,"Apartamento à venda em Lagoa com 153 m², 4 quartos, 1 suíte, 1 vaga","4 quartos
1 suíte",1 vaga,Isento,R$ 8.132/ano
0,R$ 1.527.000,Imóvel V2B5UZ,Apartamento em Rio de Janeiro,Rua Escritor Rodrigo Melo Franco,"Apartamento à venda em Barra da Tijuca com 159 m², 4 quartos, 2 suítes, 2 vagas","4 quartos
2 suítes",2 vagas,Isento,R$ 4.502/ano
0,R$ 610.000,Imóvel 42YPCV,Apartamento em Rio de Janeiro,Rua Mariz e Barros,"Apartamento à venda em Tijuca com 120 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 748/mês,R$ 228/mês
0,R$ 400.000,Imóvel V0FJ4D,Apartamento em Rio de Janeiro,Avenida Maracanã,"Apartamento à venda em Maracanã com 75 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 800/mês,R$ 62/mês
0,R$ 1.127.700,Imóvel 194G6IP,Apartamento em Rio de Janeiro,Rua Real Grandeza,"Apartamento à venda em Botafogo com 71 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,Isento,R$ 2.789/ano
0,R$ 369.000,Imóvel 44SA14,Apartamento em Rio de Janeiro,Rua Conde de Bonfim,"Apartamento à venda em Tijuca com 94 m², 2 quartos","2 quartos
sem suíte",2 Banheiros,R$ 900/mês,R$ 140/mês
0,R$ 1.365.000,Imóvel C3932M,Apartamento em Rio de Janeiro,Rua Vice-Governador Rúbens Berardo,"Apartamento à venda em Gávea com 90 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 1.300/mês,R$ 250/mês
0,R$ 4.100.000,Imóvel 11XYL26,Apartamento em Rio de Janeiro,Rua Tabatinguera,"Apartamento à venda em Lagoa com 247 m², 3 quartos, 2 suítes, 2 vagas","3 quartos
2 suítes",2 vagas,Isento,R$ 9.222/ano
0,R$ 800.000,Imóvel 9VR4S7,Apartamento em Rio de Janeiro,Rua São Clemente,"Apartamento à venda em Botafogo com 85 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 1.150/mês,R$ 178/mês
0,R$ 950.000,Imóvel 1GCP5JI,Apartamento em Rio de Janeiro,Rua Roberto Dias Lópes,"Apartamento à venda em Leme com 88 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 873/mês,R$ 292/mês
0,R$ 506.000,Imóvel 1HJDICN,Apartamento em Rio de Janeiro,Rua Pedro Américo,"Apartamento à venda em Catete com 70 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 571/mês,R$ 550/mês
0,R$ 1.680.000,Imóvel 1N2RVTV,Apartamento em Rio de Janeiro,Avenida Rodrigo Otavio,"Apartamento à venda em Gávea com 103 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,Isento,R$ 3.424/ano
0,R$ 250.000,Imóvel 1KHWU02,Apartamento em Rio de Janeiro,Rua Joaquim Meier,"Apartamento à venda em Méier com 68 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 440/mês,R$ 48/mês
0,R$ 1.250.000,Imóvel B439FN,Apartamento em Rio de Janeiro,Rua Venâncio Veloso,"Apartamento à venda em Recreio dos Bandeirantes com 375 m², 5 quartos, 2 suítes, 3 vagas","5 quartos
2 suítes",3 vagas,R$ 1.600/mês,R$ 500/mês
0,R$ 1.250.000,Imóvel 19JM1O8,Apartamento em Rio de Janeiro,Avenida Lúcio Costa,"Apartamento à venda em Barra da Tijuca com 80 m², 2 quartos, 2 suítes, 2 vagas","2 quartos
2 suítes",2 vagas,R$ 1.350/mês,R$ 4.200/ano
0,R$ 966.000,Imóvel 1EXKEY7,Apartamento em Rio de Janeiro,Rua Almirante Tamandaré,"Apartamento à venda em Flamengo com 110 m², 3 quartos","3 quartos
sem suíte",2 Banheiros,R$ 1.032/mês,R$ 2.690/ano
0,R$ 480.000,Imóvel 1REGEYW,Apartamento em Rio de Janeiro,Rua Mário Barreto,"Apartamento à venda em Tijuca com 74 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 711/mês,R$ 700/ano
0,R$ 890.000,Imóvel UC6O0X,Apartamento em Rio de Janeiro,Rua Artur Bernardes,"Apartamento à venda em Catete com 80 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 980/mês,R$ 226/mês
0,R$ 1.170.000,Imóvel 81VCSP,Apartamento em Rio de Janeiro,Avenida Lúcio Costa,"Apartamento à venda em Barra da Tijuca com 89 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,Isento,R$ 6.620/ano
0,R$ 1.100.000,Imóvel 11ZK8RA,Apartamento em Rio de Janeiro,Rua Conde de Irajá,"Apartamento à venda em Botafogo com 67 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,Isento,R$ 2.959/ano
0,R$ 720.000,Imóvel 1IN7ZMO,Apartamento em Rio de Janeiro,Rua Dona Zulmira,"Apartamento à venda em Maracanã com 130 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 900/mês,R$ 1.200/ano
0,R$ 830.000,Imóvel 1IXYQB2,Apartamento em Rio de Janeiro,Rua Pinto Guedes,"Apartamento à venda em Tijuca com 164 m², 2 quartos, 2 suítes, 1 vaga","2 quartos
2 suítes",1 vaga,R$ 850/mês,R$ 458/mês
0,R$ 350.000,Imóvel RXOG7U,Apartamento em Rio de Janeiro,Rua Uruguai,"Apartamento à venda em Andaraí com 60 m², 6 quartos, 2 suítes","6 quartos
2 suítes",2 Banheiros,R$ 670/mês,R$ 700/ano
0,R$ 280.000,Imóvel 1AIESSM,Apartamento em Rio de Janeiro,Rua Visconde de Santa Isabel,"Apartamento à venda em Vila Isabel com 62 m², 1 quarto, 1 vaga","1 quarto
sem suíte",1 vaga,R$ 936/mês,Isento
0,R$ 280.000,Imóvel JA006L,Apartamento em Rio de Janeiro,Estrada Pau-ferro,"Apartamento à venda em Pechincha com 87 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 759/mês,R$ 77/mês
0,R$ 790.000,Imóvel P7WWBA,Apartamento em Rio de Janeiro,Rua das Laranjeiras,"Apartamento à venda em Laranjeiras com 100 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 960/mês,R$ 246/mês
0,R$ 190.000,Imóvel 1J5GJ24,Apartamento em Rio de Janeiro,Rua Adriano,"Apartamento à venda em Méier com 44 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 298/mês,Isento
0,R$ 585.000,Imóvel EK6FDN,Apartamento em Rio de Janeiro,Avenida Genaro de Carvalho,"Apartamento à venda em Recreio dos Bandeirantes com 79 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 1.555/mês,Isento
0,R$ 405.000,Imóvel 9G95EV,Apartamento em Rio de Janeiro,Rua Visconde de Santa Isabel,"Apartamento à venda em Vila Isabel com 100 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 900/mês,R$ 70/ano
0,R$ 540.000,Imóvel MZ1TWI,Apartamento em Rio de Janeiro,Avenida Nossa Senhora de Copacabana,"Apartamento à venda em Copacabana com 47 m², 1 quarto, 1 suíte","1 quarto
1 suíte",1 Banheiro,R$ 585/mês,R$ 230/mês
0,R$ 1.820.000,Imóvel 44NKH1,Apartamento em Rio de Janeiro,Rua Conde Bernadotte,"Apartamento à venda em Leblon com 114 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 850/mês,R$ 437/mês
0,R$ 552.000,Imóvel 6KGO2M,Apartamento em Rio de Janeiro,Rua Silveira Martins,"Apartamento à venda em Flamengo com 39 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 500/mês,R$ 71/mês
0,R$ 1.441.965,Imóvel 1P11OH0,Apartamento em Rio de Janeiro,Rua Timóteo da Costa,"Apartamento à venda em Leblon com 94 m², 2 quartos, 1 suíte, 2 vagas","2 quartos
1 suíte",2 vagas,R$ 1.480/mês,R$ 40/mês
0,R$ 1.300.000,Imóvel 12DDKDC,Apartamento em Rio de Janeiro,Rua São Salvador,"Apartamento à venda em Laranjeiras com 126 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 1.650/mês,R$ 256/mês
0,R$ 950.000,Imóvel XKE9CP,Apartamento em Rio de Janeiro,Estrada do Pontal,"Apartamento à venda em Recreio dos Bandeirantes com 80 m², 1 quarto, 1 suíte, 1 vaga","1 quarto
1 suíte",1 vaga,R$ 1.400/mês,R$ 7.000/ano
0,R$ 1.700.000,Imóvel 1CVGQZY,Apartamento em Rio de Janeiro,Rua Professor Manuel Ferreira,"Apartamento à venda em Gávea com 95 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 1.500/mês,R$ 450/ano
0,R$ 735.000,Imóvel 1TUFD3F,Apartamento em Rio de Janeiro,Rua Visconde de Pirajá,"Apartamento à venda em Ipanema com 46 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 720/mês,R$ 230/mês
0,R$ 600.000,Imóvel 1XCAOY9,Apartamento em Rio de Janeiro,Rua Santa Clara,"Apartamento à venda em Copacabana com 40 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 800/mês,R$ 90/mês
0,R$ 1.790.000,Imóvel 1JCUQPO,Apartamento em Rio de Janeiro,Rua Visconde de Silva,"Apartamento à venda em Humaitá com 119 m², 3 quartos, 2 suítes, 2 vagas","3 quartos
2 suítes",2 vagas,R$ 1.700/mês,R$ 5.000/ano
0,R$ 880.000,Imóvel 28G7YP,Apartamento em Rio de Janeiro,Rua República do Peru,"Apartamento à venda em Copacabana com 82 m², 2 quartos","2 quartos
sem suíte",1 Banheiro,R$ 880/mês,R$ 276/mês
0,R$ 649.000,Imóvel QJ7NPQ,Apartamento em Rio de Janeiro,Rua Vilhena de Morais,"Apartamento à venda em Barra da Tijuca com 75 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 1.191/mês,R$ 180/mês
0,R$ 966.000,Imóvel FVT4Z4,Apartamento em Rio de Janeiro,Rua Professor Antônio Maria Teixeira,"Apartamento à venda em Leblon com 50 m², 1 quarto, 1 vaga","1 quarto
sem suíte",1 vaga,R$ 1.900/mês,R$ 190/mês
0,R$ 1.475.000,Imóvel 1QN2NV1,Apartamento em Rio de Janeiro,Rua Jornalista Henrique Cordeiro,"Apartamento à venda em Barra da Tijuca com 137 m², 4 quartos, 1 suíte, 2 vagas","4 quartos
1 suíte",2 vagas,R$ 1.900/mês,R$ 1.620/mês
0,R$ 238.000,Imóvel 1F4WXRX,Apartamento em Rio de Janeiro,Rua Almirante Tamandaré,"Apartamento à venda em Flamengo com 16 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 418/mês,Isento
0,R$ 330.000,Imóvel 13GPOB,Apartamento em Rio de Janeiro,Rua Almirante Tamandaré,"Apartamento à venda em Flamengo com 16 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 410/mês,R$ 30/mês
0,R$ 1.050.000,Imóvel 1YRUNDC,Apartamento em Rio de Janeiro,Rua Anita Garibaldi,"Apartamento à venda em Copacabana com 88 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 1.200/mês,R$ 250/mês
0,R$ 471.731,Imóvel SELDZX,Apartamento em Rio de Janeiro,Avenida Nossa Senhora de Copacabana,"Apartamento à venda em Copacabana com 48 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 700/mês,R$ 100/mês
0,R$ 484.163,Imóvel 79AZGI,Apartamento em Rio de Janeiro,Rua Barão de Ipanema,"Apartamento à venda em Copacabana com 40 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 680/mês,R$ 800/ano
0,R$ 1.150.000,Imóvel 1HLLC50,Apartamento em Rio de Janeiro,Rua Capitão César de Andrade,"Apartamento à venda em Leblon com 62 m², 1 quarto, 1 suíte","1 quarto
1 suíte",2 Banheiros,R$ 990/mês,R$ 196/mês
0,R$ 670.000,Imóvel OWR4RW,Apartamento em Rio de Janeiro,Avenida Jornalista Ricardo Marinho,"Apartamento à venda em Barra da Tijuca com 70 m², 1 quarto, 1 vaga","1 quarto
sem suíte",1 vaga,R$ 990/mês,R$ 183/mês
0,R$ 675.000,Imóvel 1GQMGPN,Apartamento em Rio de Janeiro,Rua Assunção,"Apartamento à venda em Botafogo com 67 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 800/mês,R$ 120/mês
0,R$ 1.450.000,Imóvel 6E4B9J,Apartamento em Rio de Janeiro,Rua Gomes Carneiro,"Apartamento à venda em Ipanema com 85 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 1.500/mês,R$ 333/mês
0,R$ 530.000,Imóvel 1IXI90S,Apartamento em Rio de Janeiro,Estrada do Bananal,"Apartamento à venda em Freguesia (Jacarepaguá) com 90 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 1.000/mês,R$ 250/mês
0,R$ 945.000,Imóvel SNEVVD,Apartamento em Rio de Janeiro,Rua das Laranjeiras,"Apartamento à venda em Laranjeiras com 95 m², 3 quartos, 1 vaga","3 quartos
sem suíte",1 vaga,R$ 1.390/mês,R$ 150/mês
0,R$ 1.196.000,Imóvel 1BKP28Z,Apartamento em Rio de Janeiro,Avenida Borges de Medeiros,"Apartamento à venda em Lagoa com 75 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 2.800/mês,R$ 1.000/mês
0,R$ 730.000,Imóvel 5JLQBI,Apartamento em Rio de Janeiro,Rua Tonelero,"Apartamento à venda em Copacabana com 73 m², 2 quartos","2 quartos
sem suíte",1 Banheiro,R$ 837/mês,R$ 265/mês
0,R$ 680.000,Imóvel M2T4AT,Apartamento em Rio de Janeiro,Estrada Benvindo de Novaes,"Apartamento à venda em Recreio dos Bandeirantes com 86 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 950/mês,R$ 200/mês
0,R$ 1.450.000,Imóvel R5ZPRO,Apartamento em Rio de Janeiro,Rua Carlos Gois,"Apartamento à venda em Leblon com 70 m², 2 quartos","2 quartos
sem suíte",1 Banheiro,R$ 1.250/mês,R$ 340/mês
0,R$ 820.000,Imóvel 4YUL5K,Apartamento em Rio de Janeiro,Rua Santa Clara,"Apartamento à venda em Copacabana com 80 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 1.416/mês,R$ 205/mês
0,R$ 470.000,Imóvel C7O85C,Apartamento em Rio de Janeiro,Rua Uruguai,"Apartamento à venda em Centro com 61 m², 1 quarto, 1 vaga","1 quarto
sem suíte",1 vaga,R$ 750/mês,R$ 130/mês
0,R$ 520.000,Imóvel 1S5EWQV,Apartamento em Rio de Janeiro,Avenida das Américas,"Apartamento à venda em Recreio dos Bandeirantes com 68 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 828/mês,R$ 1.950/mês
0,R$ 900.000,Imóvel 1DU6432,Apartamento em Rio de Janeiro,Rua Belfort Roxo,"Apartamento à venda em Copacabana com 63 m², 2 quartos, 1 suíte","2 quartos
1 suíte",2 Banheiros,R$ 690/mês,R$ 155/mês
0,R$ 285.000,Imóvel SUEUNF,Apartamento em Rio de Janeiro,Praça Saenz Peña,"Apartamento à venda em Tijuca com 40 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 450/mês,R$ 250/mês
0,R$ 880.000,Imóvel 141A9K3,Apartamento em Rio de Janeiro,Avenida Lúcio Costa,"Apartamento à venda em Barra da Tijuca com 51 m², 1 quarto, 1 suíte, 1 vaga","1 quarto
1 suíte",1 vaga,R$ 2.500/mês,R$ 500/mês
0,R$ 360.000,Imóvel 3Q7V8A,Apartamento em Rio de Janeiro,Rua Bento Lisboa,"Apartamento à venda em Catete com 32 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 350/mês,Isento
0,R$ 1.080.000,Imóvel UI0N79,Apartamento em Rio de Janeiro,Praia Botafogo,"Apartamento à venda em Botafogo com 84 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 960/mês,R$ 217/mês
0,R$ 890.000,Imóvel 12P8ZQ1,Apartamento em Rio de Janeiro,Avenida Lúcio Costa,"Apartamento à venda em Barra da Tijuca com 60 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 3.400/mês,R$ 900/mês
0,R$ 345.000,Imóvel 1WKTLKE,Apartamento em Rio de Janeiro,Praça Vereador Rocha Leão,"Apartamento à venda em Copacabana com 38 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 500/mês,Isento
0,R$ 350.000,Imóvel 114QZBY,Apartamento em Rio de Janeiro,Rua Barata Ribeiro,"Apartamento à venda em Copacabana com 21 m², 1 quarto, 1 suíte","1 quarto
1 suíte",1 Banheiro,R$ 510/mês,R$ 20/mês
0,R$ 660.000,Imóvel Z0RVDX,Apartamento em Rio de Janeiro,Rua Barata Ribeiro,"Apartamento à venda em Copacabana com 56 m², 1 quarto, 1 suíte","1 quarto
1 suíte",1 Banheiro,R$ 490/mês,R$ 160/mês
0,R$ 850.000,Imóvel 1M4H9M1,Apartamento em Rio de Janeiro,Rua Tonelero,"Apartamento à venda em Copacabana com 86 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 1.525/mês,R$ 2.780/ano
0,R$ 1.199.000,Imóvel A2KGSK,Apartamento em Rio de Janeiro,Avenida Comandante Júlio de Moura,"Apartamento à venda em Barra da Tijuca: Jardim Oceânico com 119 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 1.297/mês,R$ 301/mês
0,R$ 110.000,Imóvel RQJ1VF,Apartamento em Rio de Janeiro,Estrada Bougainville,"Apartamento à venda em Jacarepaguá com 32 m², 1 quarto, 1 vaga",1 vaga,1 Banheiro,R$ 540/mês,R$ 420/ano
0,R$ 1.000.000,Imóvel 18P6JV3,Apartamento em Rio de Janeiro,Rua Barata Ribeiro,"Apartamento à venda em Copacabana com 100 m², 2 quartos, 1 suíte","2 quartos
1 suíte",2 Banheiros,R$ 1.200/mês,R$ 100/mês
0,R$ 730.000,Imóvel BWENFL,Apartamento em Rio de Janeiro,Avenida Ayrton Senna,"Apartamento à venda em Barra da Tijuca com 68 m², 1 quarto, 2 vagas","1 quarto
sem suíte",2 vagas,R$ 1.031/mês,R$ 221/mês
0,R$ 330.000,Imóvel FGFFL,Apartamento em Rio de Janeiro,Avenida Nossa Senhora de Copacabana,"Apartamento à venda em Copacabana com 25 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 320/mês,Isento
0,R$ 970.000,Imóvel 8VC251,Apartamento em Rio de Janeiro,Rua Pinheiro Guimarães,"Apartamento à venda em Botafogo com 77 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 791/mês,R$ 210/mês
0,R$ 700.000,Imóvel 1YEF7EH,Apartamento em Rio de Janeiro,Rua Anita Garibaldi,"Apartamento à venda em Copacabana com 75 m², 2 quartos","2 quartos
sem suíte",1 Banheiro,R$ 800/mês,R$ 2.716/ano
0,R$ 865.000,Imóvel 11B7KEZ,Apartamento em Rio de Janeiro,Rua Pinheiro Guimarães,"Apartamento à venda em Botafogo com 64 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 1.200/mês,R$ 198/mês
0,R$ 795.000,Imóvel ZRYBB7,Apartamento em Rio de Janeiro,Rua Barata Ribeiro,"Apartamento à venda em Copacabana com 68 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 979/mês,R$ 156/mês
0,R$ 1.480.000,Imóvel 1YGLAF6,Apartamento em Rio de Janeiro,Rua Sambaíba,"Apartamento à venda em Leblon com 83 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 1.272/mês,R$ 399/mês
0,R$ 690.000,Imóvel F5G4X9,Apartamento em Rio de Janeiro,Estrada do Pontal,"Apartamento à venda em Recreio dos Bandeirantes com 64 m², 2 quartos, 1 vaga","2 quartos
sem suíte",1 vaga,R$ 1.450/mês,R$ 333/mês
0,R$ 1.190.000,Imóvel 4FR007,Apartamento em Rio de Janeiro,Rua Canning,"Apartamento à venda em Ipanema com 110 m², 3 quartos, 1 suíte","3 quartos
1 suíte",3 Banheiros,R$ 1.300/mês,R$ 478/ano
0,R$ 336.000,Imóvel NC70F1,Apartamento em Rio de Janeiro,Rua Buarque de Macedo,"Apartamento à venda em Flamengo com 22 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 430/mês,R$ 1/mês
0,R$ 530.000,Imóvel 3Y5325,Apartamento em Rio de Janeiro,Rua Conde de Bonfim,"Apartamento à venda em Tijuca com 83 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 680/mês,R$ 108/mês
0,R$ 1.265.000,Imóvel WSAH60,Apartamento em Rio de Janeiro,Avenida Malibu,"Apartamento à venda em Barra da Tijuca com 118 m², 3 quartos, 1 suíte, 2 vagas","3 quartos
1 suíte",2 vagas,R$ 1.600/mês,R$ 4.800/ano
0,R$ 550.000,Imóvel NB5RO6,Apartamento em Rio de Janeiro,Avenida Nossa Senhora de Copacabana,"Apartamento à venda em Copacabana com 33 m², 1 quarto","1 quarto
sem suíte",1 Banheiro,R$ 585/mês,R$ 320/mês
0,R$ 1.590.000,Imóvel BR1LIC,Apartamento em Rio de Janeiro,Avenida Pasteur,"Apartamento à venda em Urca com 122 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 1.200/mês,R$ 460/mês
0,R$ 630.000,Imóvel 1RJK2G5,Apartamento em Rio de Janeiro,Rua Figueiredo Magalhães,"Apartamento à venda em Copacabana com 65 m², 2 quartos","2 quartos
sem suíte",2 Banheiros,R$ 780/mês,R$ 108/mês
0,R$ 830.000,Imóvel 1LD2A7U,Apartamento em Rio de Janeiro,Rua Marquês de Abrantes,"Apartamento à venda em Flamengo com 107 m², 3 quartos, 1 suíte","3 quartos
1 suíte",3 Banheiros,R$ 1.100/mês,R$ 300/mês
0,R$ 1.012.000,Imóvel PI02RU,Apartamento em Rio de Janeiro,Avenida Luiz Aranha,"Apartamento à venda em Barra da Tijuca com 85 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 1.200/mês,R$ 230/mês
0,R$ 1.500.000,Imóvel 1EJAKYE,Apartamento em Rio de Janeiro,Avenida Rainha Elizabeth,"Apartamento à venda em Ipanema com 120 m², 3 quartos, 1 suíte, 1 vaga","3 quartos
1 suíte",1 vaga,R$ 1.600/mês,R$ 400/mês
0,R$ 590.000,Imóvel F5X5EP,Apartamento em Rio de Janeiro,Avenida das Américas,"Apartamento à venda em Recreio dos Bandeirantes com 73 m², 2 quartos, 1 suíte, 1 vaga","2 quartos
1 suíte",1 vaga,R$ 959/mês,R$ 160/mês
